AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface
1.59999847,22.500000000,35.699999010,81.8969454,-1.799999237,1.1007,31.37254906,79.00,103.00,756.50,4.360000134,32.00,-0.7586,11.82389832,UnevenCondition
1.00000000,20.699998860,35.384999020,85.3518015,-1.800001144,1.2370,30.58823586,79.00,103.00,752.50,4.239999771,32.00,-0.8420,11.91088104,UnevenCondition
0.20000076,18.000000000,34.994999060,89.7065809,-2.699998856,1.3737,30.58823586,79.00,103.00,751.50,4.219999790,32.00,-0.9283,12.01333714,UnevenCondition
0.60000229,14.399999620,34.514999100,95.5202761,-3.600000381,1.3604,31.76470566,79.00,103.00,751.00,4.269999981,32.00,-0.9711,12.11851215,UnevenCondition
1.09999847,11.699999810,33.959999100,102.1661650,-2.699999809,1.4070,30.19607925,79.00,103.00,751.00,4.219999790,32.00,-1.0375,12.22701550,UnevenCondition
1.40000153,9.000000000,33.359999100,110.2936216,-2.699999809,1.3239,30.19607925,79.00,103.00,753.50,4.079999924,33.00,-1.0625,12.33029747,UnevenCondition
0.20000076,6.299999714,32.744999150,120.6787828,-2.700000286,1.4946,30.19607925,79.00,103.00,750.00,4.329999924,33.00,-1.0808,12.43731308,UnevenCondition
-0.59999847,6.299999714,32.144999150,130.6184433,0.000000000,1.5482,29.41176605,79.00,103.00,755.50,4.329999924,33.00,-0.8997,12.55815983,UnevenCondition
-1.90000153,0.000000000,31.454999190,146.1960700,-6.299999714,1.6016,30.98039246,79.00,103.00,751.00,4.269999981,33.00,-1.0108,12.69453239,UnevenCondition
-1.79999924,0.000000000,30.764999230,160.8053578,0.000000000,1.6051,30.98039246,79.00,103.00,747.00,4.329999924,33.00,-0.9950,12.69453239,UnevenCondition
-1.29999924,0.000000000,30.089999230,174.7778568,0.000000000,1.6297,31.37254906,79.00,103.00,753.00,4.380000114,33.00,-0.9455,12.69453239,UnevenCondition
-0.59999847,0.000000000,29.384999240,187.0914577,0.000000000,1.6000,31.37254906,79.00,103.00,754.00,4.269999981,33.00,-0.8870,12.69453239,UnevenCondition
-0.90000153,0.000000000,28.634999240,197.0219650,0.000000000,1.5643,32.15686417,79.00,103.00,756.50,4.300000191,33.00,-0.8475,12.69453239,UnevenCondition
-0.89999771,0.000000000,27.854999260,204.7082694,0.000000000,1.5870,30.58823586,79.00,103.00,750.50,4.300000191,33.00,-0.7875,12.69453239,UnevenCondition
-0.90000153,0.000000000,27.074999270,211.1571501,0.000000000,1.6279,31.76470566,79.00,103.00,750.50,4.380000114,33.00,-0.7274,12.69453239,UnevenCondition
-0.59999847,0.000000000,26.279999320,215.7290748,0.000000000,1.5077,30.58823586,79.00,103.00,755.50,4.219999790,33.00,-0.7288,12.69453239,UnevenCondition
-0.70000076,0.000000000,25.454999320,217.6042008,0.000000000,1.3561,30.58823586,79.00,103.00,755.50,4.239999771,33.00,-0.6654,12.69453239,UnevenCondition
-0.29999924,0.000000000,24.629999320,218.0950047,0.000000000,1.3837,31.37254906,79.00,103.00,750.50,4.269999981,33.00,-0.6733,12.69453239,UnevenCondition
-0.50000000,0.000000000,23.819999350,217.9714456,0.000000000,1.3722,31.37254906,79.00,103.00,752.00,4.239999771,33.00,-0.6818,12.69453239,UnevenCondition
-0.70000076,0.000000000,23.024999400,217.2802013,0.000000000,1.3230,31.76470566,79.00,103.00,747.50,4.300000191,33.00,-0.6733,12.69453239,UnevenCondition
-0.80000305,0.000000000,22.244999410,216.0665739,0.000000000,1.3003,31.76470566,79.00,103.00,749.00,4.219999790,33.00,-0.6150,12.69453239,UnevenCondition
-0.70000076,0.000000000,21.479999450,214.3744986,0.000000000,1.2549,30.58823586,79.00,103.00,755.00,4.239999771,33.00,-0.5574,12.69453239,UnevenCondition
-0.60000229,0.000000000,20.729999450,212.2465316,0.000000000,1.1221,30.58823586,79.00,103.00,750.00,4.269999981,33.00,-0.4994,12.69453239,UnevenCondition
-0.50000000,0.000000000,19.994999470,209.7238626,0.000000000,1.0710,30.58823586,79.00,103.00,754.00,4.300000191,33.00,-0.4432,12.69453239,UnevenCondition
-0.30000305,0.000000000,19.259999500,206.1024309,0.000000000,0.9917,31.37254906,79.00,103.00,753.00,4.269999981,33.00,-0.3858,12.69453239,UnevenCondition
-0.20000076,0.000000000,18.554999510,202.8869138,0.000000000,0.9145,31.37254906,79.00,103.00,751.50,4.190000057,33.00,-0.3443,12.69453239,UnevenCondition
-0.10000229,0.000000000,17.864999550,199.3924743,0.000000000,0.8122,31.76470566,79.00,103.00,753.50,4.300000191,33.00,-0.3254,12.69453239,UnevenCondition
-0.10000229,0.000000000,17.219999540,197.0212782,0.000000000,0.7004,30.98039246,79.00,103.00,750.50,4.300000191,33.00,-0.2809,12.69453239,UnevenCondition
0.00000000,0.000000000,16.634999560,196.2806091,0.000000000,0.6724,30.98039246,79.00,103.00,751.00,4.360000134,33.00,-0.2371,12.69453239,UnevenCondition
0.00000000,0.000000000,16.124999590,197.4008806,0.000000000,0.6480,30.58823586,79.00,103.00,753.50,4.329999924,33.00,-0.2329,12.69453239,UnevenCondition
0.00000000,0.000000000,15.689999610,199.9290418,0.000000000,0.6830,30.98039246,79.00,103.00,750.50,4.360000134,33.00,-0.2191,12.69453239,UnevenCondition
0.00000000,0.000000000,15.344999630,203.5550502,0.000000000,0.6779,32.15686417,79.00,103.00,755.50,4.409999847,33.00,-0.2155,12.69453239,UnevenCondition
0.00000000,0.000000000,15.029999640,207.2309398,0.000000000,0.7043,31.37254906,79.00,103.00,756.50,4.409999847,33.00,-0.2055,12.69453239,UnevenCondition
0.00000000,0.000000000,14.729999640,210.8187362,0.000000000,0.6676,50.58823776,79.00,103.00,667.50,4.239999771,33.00,-0.1271,12.69453239,UnevenCondition
0.10000229,1.799999952,14.429999650,213.1251768,1.799999952,0.5523,65.88235474,79.00,103.00,718.50,4.489999771,33.00,-0.0497,12.69453239,UnevenCondition
-0.79999924,6.299999714,14.159999640,213.0675157,4.499999762,0.4546,87.45098114,79.00,102.00,1050.00,5.159999847,34.00,0.0452,12.80783081,UnevenCondition
-1.00000000,6.299999714,13.859999650,212.2803972,0.000000000,0.3425,54.90196228,79.00,104.00,1644.50,11.300000190,33.00,0.1092,12.92401314,UnevenCondition
-1.39999771,13.500000000,13.649999680,209.6984655,7.200000286,0.2969,0.00000000,79.00,106.00,1644.50,15.079999920,32.00,0.1436,12.93581581,UnevenCondition
-1.39999771,14.399999620,13.394999690,205.2757286,0.899999619,0.1548,6.66666699,79.00,103.00,993.00,8.630000114,32.00,0.2232,12.93195915,UnevenCondition
-1.50000000,15.299999240,13.139999700,200.2539581,0.899999619,0.0670,89.01960754,79.00,103.00,1069.00,10.800000190,32.00,0.3528,12.93636894,UnevenCondition
-1.59999847,17.100000380,12.869999720,193.5570433,1.800001144,0.1127,24.31372643,79.00,108.00,1232.50,15.130000110,33.00,0.4050,12.94704723,UnevenCondition
-0.50000000,23.399999620,12.734999720,189.5351872,6.299999237,0.1489,0.00000000,79.00,107.00,1459.50,17.440000530,33.00,0.3978,13.00423622,UnevenCondition
-0.69999695,22.500000000,12.554999730,183.9503062,-0.899999619,0.1992,0.00000000,79.00,107.00,1390.00,16.629999160,32.00,0.3994,13.05477619,UnevenCondition
-1.40000153,20.699998860,12.329999700,177.0824662,-1.800001144,0.1828,0.00000000,79.00,107.00,1320.00,16.020000460,32.00,0.3431,13.07505226,UnevenCondition
-0.50000000,19.799999240,12.074999710,169.1744417,-0.899999619,0.3443,0.00000000,79.00,106.00,1242.00,15.079999920,32.00,0.4086,13.09344578,UnevenCondition
-0.50000000,18.899999620,11.789999700,160.1795516,-0.899999619,0.4030,0.00000000,79.00,106.00,1183.50,14.470000270,32.00,0.4355,13.11261177,UnevenCondition
0.00000000,18.899999620,11.504999700,151.0194581,0.000000000,0.3069,52.54901886,79.00,105.00,1215.00,11.270000460,32.00,0.4989,13.12029743,UnevenCondition
-0.10000229,20.699998860,11.249999680,142.2167711,1.799999237,0.3836,80.00000000,79.00,105.00,1366.50,15.380000110,32.00,0.5209,13.13649368,UnevenCondition
-0.09999847,24.299999240,11.069999690,135.4292465,3.600000381,0.2846,74.90196228,79.00,110.00,1587.50,17.270000460,33.00,0.5840,13.15640068,UnevenCondition
1.09999847,27.899999620,10.949999710,130.4282983,3.600000381,0.2597,59.21568680,79.00,113.00,1843.00,17.879999160,34.00,0.6249,13.16840839,UnevenCondition
-3.90000153,37.799999240,37.574999080,69.4025794,2.700000763,0.9941,28.62745094,79.00,105.00,1515.50,11.270000460,32.00,-0.1416,10.53221893,UnevenCondition
-3.69999695,36.899997710,37.289999040,64.7551467,-0.900001526,0.9610,0.78431374,79.00,106.00,1495.00,14.720000270,31.00,-0.1005,10.56677628,UnevenCondition
-4.09999847,36.899997710,36.959999050,58.2614193,0.000000000,1.2988,25.09803963,79.00,105.00,1508.00,16.610000610,32.00,-0.1485,10.60734367,UnevenCondition
-3.69999695,36.899997710,36.644999030,52.1445463,0.000000000,1.2576,0.00000000,79.00,107.00,1500.00,18.079999920,31.00,-0.1867,10.64232826,UnevenCondition
-3.30000305,36.000000000,36.329999070,46.4024708,-0.899997711,1.0658,0.00000000,79.00,108.00,1460.00,17.719999310,31.00,-0.2894,10.67446232,UnevenCondition
-3.90000153,35.099998470,36.029999070,41.5699288,-0.900001526,1.1211,0.00000000,79.00,108.00,1432.00,17.489999770,31.00,-0.3255,10.70708561,UnevenCondition
-3.09999847,35.099998470,35.774999080,38.0185142,0.000000000,0.9493,0.00000000,79.00,108.00,1403.00,17.489999770,32.00,-0.4617,10.70708561,UnevenCondition
-2.90000153,34.200000760,35.504999130,34.3611589,-0.899997711,1.0107,0.00000000,79.00,107.00,1362.50,17.020000460,32.00,-0.4964,10.74103546,UnevenCondition
-3.30000305,32.399997710,35.234999120,31.5440068,-1.800003052,1.1318,0.00000000,79.00,107.00,1276.50,16.520000460,31.00,-0.5775,10.76541996,UnevenCondition
-2.40000153,30.599998470,34.949999140,29.1920333,-1.799999237,1.2506,1.96078432,79.00,106.00,1191.00,15.470000270,31.00,-0.6480,10.78715801,UnevenCondition
-2.90000153,28.799999240,34.679999130,28.0470499,-1.799999237,1.1909,62.35294342,79.00,105.00,1196.00,14.520000460,31.00,-0.5527,10.80963707,UnevenCondition
-3.19999695,30.599998470,34.529999130,27.8960331,1.799999237,0.8394,86.66667175,79.00,106.00,1196.00,11.470000270,31.00,-0.5481,10.82286072,UnevenCondition
-3.80000305,31.500000000,34.499999140,28.0250839,0.900001526,0.8809,17.64705849,79.00,106.00,1286.00,13.470000270,31.00,-0.5440,10.83986759,UnevenCondition
-4.00000000,32.399997710,34.604999130,26.8926855,0.899997711,0.9015,0.00000000,79.00,106.00,1280.50,15.909999850,31.00,-0.5859,10.86324787,UnevenCondition
-2.19999695,31.500000000,34.754999130,24.5496349,-0.899997711,0.9533,9.41176510,79.00,106.00,1268.00,15.489999770,31.00,-0.6434,10.88700867,UnevenCondition
-2.79999542,30.599998470,34.934999120,21.0185842,-0.900001526,0.8486,28.23529434,79.00,106.00,836.00,6.690000057,31.00,-0.6084,10.87186909,UnevenCondition
-2.00000000,29.699998860,35.114999100,17.0921439,-0.899999619,0.8094,28.23529434,79.00,103.00,751.50,4.739999771,32.00,-0.6459,10.83248615,UnevenCondition
-1.50000000,27.899999620,35.189999100,15.6426101,-1.799999237,0.9317,28.23529434,79.00,103.00,752.50,4.269999981,32.00,-0.6299,10.78872490,UnevenCondition
-1.50000000,25.199998860,35.129999100,16.6384068,-2.700000763,1.0706,29.41176605,79.00,103.00,754.50,4.159999847,32.00,-0.6662,10.75756264,UnevenCondition
-1.40000153,20.699998860,34.949999080,19.9113562,-4.500000000,1.1413,32.15686417,79.00,103.00,751.00,4.019999981,33.00,-0.7320,10.74265862,UnevenCondition
-1.00000000,16.199998860,34.679999100,25.6856952,-4.500000000,1.1720,31.37254906,79.00,103.00,752.50,4.239999771,33.00,-0.7830,10.74008560,UnevenCondition
-0.50000000,10.799999240,34.304999100,35.1757374,-5.399999619,1.2850,31.76470566,79.00,103.00,750.50,4.190000057,33.00,-0.8890,10.76134777,UnevenCondition
0.19999695,6.299999714,33.824999120,48.2236013,-4.499999523,1.2420,30.58823586,79.00,103.00,749.50,4.360000134,33.00,-0.8764,10.79661942,UnevenCondition
-0.70000458,3.599999905,33.284999120,63.3307869,-2.699999809,1.3790,31.76470566,79.00,103.00,748.00,4.329999924,33.00,-0.8956,10.87868977,UnevenCondition
0.50000000,0.000000000,32.669999150,81.5024725,-3.599999905,1.4479,29.41176605,79.00,103.00,756.00,4.380000114,33.00,-0.8799,10.87868977,UnevenCondition
0.59999847,0.000000000,32.069999150,99.0387427,0.000000000,1.3670,29.80392265,79.00,103.00,748.50,4.239999771,33.00,-0.8682,10.87868977,UnevenCondition
1.09999847,0.000000000,31.424999140,115.3025804,0.000000000,1.3265,29.80392265,79.00,103.00,745.50,4.269999981,33.00,-0.8206,10.87868977,UnevenCondition
1.09999847,0.000000000,30.749999140,130.1811809,0.000000000,1.2382,31.76470566,79.00,102.00,756.00,4.269999981,33.00,-0.7789,10.87868977,UnevenCondition
1.19999695,0.000000000,30.044999150,143.4411545,0.000000000,1.1210,31.37254906,79.00,103.00,747.50,4.269999981,33.00,-0.7215,10.87868977,UnevenCondition
1.59999847,0.000000000,29.354999190,156.0716628,0.000000000,1.0670,31.37254906,79.00,103.00,754.50,4.360000134,33.00,-0.6720,10.87868977,UnevenCondition
1.59999847,0.000000000,28.679999190,168.1083989,0.000000000,1.1646,29.80392265,79.00,103.00,753.50,4.239999771,33.00,-0.7521,10.87868977,UnevenCondition
1.30000305,0.000000000,28.019999220,179.5856866,0.000000000,1.4007,30.58823586,79.00,103.00,753.50,4.239999771,33.00,-0.7787,10.87868977,UnevenCondition
1.90000153,0.000000000,27.389999230,190.8680248,0.000000000,1.3261,30.98039246,79.00,103.00,748.50,4.269999981,33.00,-0.7527,10.87868977,UnevenCondition
1.29999542,0.000000000,26.759999240,201.3431089,0.000000000,1.2920,30.98039246,79.00,103.00,753.50,4.360000134,33.00,-0.6982,10.87868977,UnevenCondition
0.80000305,0.000000000,26.159999240,211.6671758,0.000000000,1.2613,30.58823586,79.00,103.00,750.00,4.269999981,33.00,-0.6789,10.87868977,UnevenCondition
0.40000153,0.000000000,25.559999240,221.2590392,0.000000000,1.2099,31.76470566,79.00,103.00,751.00,4.269999981,33.00,-0.6363,10.87868977,UnevenCondition
0.30000305,0.000000000,24.989999230,230.7364958,0.000000000,1.1737,31.76470566,79.00,103.00,753.00,4.300000191,33.00,-0.5377,10.87868977,UnevenCondition
0.30000305,0.000000000,24.434999240,239.8375544,0.000000000,0.9878,30.58823586,79.00,103.00,751.50,4.239999771,34.00,-0.5026,10.87868977,UnevenCondition
0.00000000,0.000000000,23.894999280,248.5855543,0.000000000,0.8785,30.58823586,79.00,103.00,748.50,4.409999847,34.00,-0.4289,10.87868977,UnevenCondition
-0.09999847,0.000000000,23.369999280,257.0024603,0.000000000,0.7808,30.58823586,79.00,103.00,752.00,4.329999924,34.00,-0.3255,10.87868977,UnevenCondition
0.00000000,0.000000000,22.844999280,264.8587731,0.000000000,0.6822,30.58823586,79.00,103.00,748.50,4.360000134,34.00,-0.2225,10.87868977,UnevenCondition
-0.09999847,0.000000000,22.319999280,272.1544926,0.000000000,0.5692,31.76470566,79.00,103.00,751.00,4.300000191,34.00,-0.1618,10.87868977,UnevenCondition
-0.09999847,0.000000000,21.809999310,279.1717466,0.000000000,0.4724,31.37254906,79.00,103.00,754.50,4.329999924,34.00,-0.1071,10.87868977,UnevenCondition
0.00000000,0.000000000,21.314999330,285.9297547,0.000000000,0.3783,32.54901886,79.00,103.00,765.50,4.300000191,34.00,-0.0561,10.87868977,UnevenCondition
0.00000000,0.000000000,20.834999340,292.4463644,0.000000000,0.3551,29.41176605,79.00,103.00,748.00,3.769999981,34.00,-0.0406,10.87868977,UnevenCondition
0.00000000,0.000000000,20.309999340,297.5958129,0.000000000,0.3863,38.43137360,79.00,103.00,800.50,4.579999924,34.00,-0.0403,10.87868977,UnevenCondition
0.30000305,0.000000000,19.724999360,300.5317196,0.000000000,0.3340,29.01960754,79.00,103.00,756.00,3.990000010,34.00,-0.0114,10.87868977,UnevenCondition
-0.19999695,0.000000000,19.094999380,301.1852108,0.000000000,0.1548,67.84313965,79.00,103.00,701.50,4.860000134,34.00,0.1041,10.94885731,UnevenCondition
-0.09999847,3.599999905,18.479999380,297.1043203,3.599999905,0.0004,87.05882263,79.00,102.00,818.50,4.860000134,34.00,0.2258,10.94885731,UnevenCondition
-0.40000153,7.199999809,17.909999410,290.0266604,3.599999905,0.0313,70.58823395,79.00,106.00,1565.00,9.220000267,34.00,0.2691,11.01673412,UnevenCondition
-1.00000000,14.399999620,17.474999400,281.3937532,7.199999809,0.0863,0.00000000,79.00,106.00,1362.00,16.049999240,33.00,0.2892,11.08239460,UnevenCondition
-0.90000153,15.299999240,17.024999400,270.8225669,0.899999619,0.0052,34.11764908,79.00,105.00,1055.50,12.829999920,33.00,0.3498,11.14358234,UnevenCondition
-0.90000153,16.199998860,16.604999420,260.5845344,0.899999619,0.0399,87.84313965,79.00,111.00,1337.00,12.439999580,33.00,0.4423,11.18239975,UnevenCondition
-2.09999847,18.899999620,16.244999420,250.8645340,2.700000763,-0.1193,74.50980377,79.00,115.00,1337.00,16.940000530,34.00,0.5640,11.21907330,UnevenCondition
-2.40000153,27.000000000,16.034999440,243.5351790,8.100000381,-0.2722,67.05882263,79.00,120.00,1643.00,18.549999240,35.00,0.6233,11.27237034,UnevenCondition
-2.80000305,27.000000000,15.839999430,236.8275087,0.000000000,-0.1720,0.00000000,79.00,120.00,1881.00,20.659999850,36.00,0.5995,11.31970787,UnevenCondition
-3.10000610,26.099998470,15.659999440,231.0614079,-0.900001526,-0.1351,27.84313774,79.00,112.00,1590.50,15.409999850,36.00,0.5868,11.35617256,UnevenCondition
-3.00000000,32.399997710,15.599999400,228.7952370,6.299999237,-0.2758,85.09803772,79.00,106.00,1189.00,12.300000190,35.00,0.6066,11.36774158,UnevenCondition
-2.79999542,33.299999240,15.569999420,227.6594070,0.900001526,-0.4323,71.37255096,79.00,106.00,1363.00,14.989999770,34.00,0.6589,11.40880299,UnevenCondition
-2.19999695,36.000000000,15.584999440,228.2687386,2.700000763,-0.4795,71.37255096,79.00,109.00,1466.50,15.189999580,33.00,0.6427,11.42699337,UnevenCondition
-2.90000153,36.899997710,15.569999420,227.6044917,0.899997711,-0.5873,18.82353020,79.00,106.00,1479.50,18.159999850,33.00,0.6663,11.45688820,UnevenCondition
-2.09999847,36.899997710,15.569999420,227.6044917,0.000000000,-0.4992,0.00000000,79.00,108.00,1477.00,18.020000460,32.00,0.6600,11.50167370,UnevenCondition
-0.70000458,36.000000000,15.554999450,226.9672476,-0.899997711,-0.4049,23.92156982,79.00,107.00,1476.00,13.970000270,33.00,0.6218,11.51369953,UnevenCondition
-0.90000153,36.899997710,15.554999450,226.9672476,0.899997711,-0.4925,41.96078491,79.00,106.00,1524.50,12.579999920,33.00,0.6488,11.51802540,UnevenCondition
-1.00000000,37.799999240,15.584999440,228.2687386,0.900001526,-0.5831,37.64706039,79.00,104.00,1547.00,12.550000190,32.00,0.7038,11.52143478,UnevenCondition
-0.79999542,39.599998470,15.659999440,231.5831028,1.799999237,-0.7589,65.88235474,79.00,108.00,1627.00,16.799999240,32.00,0.7133,11.53907299,UnevenCondition
-0.90000153,41.399997710,15.764999430,236.3961952,1.799999237,-0.7734,65.09803772,79.00,111.00,1731.00,16.860000610,33.00,0.6760,11.55384541,UnevenCondition
-1.00000000,43.199996950,15.914999370,243.3704294,1.799999237,-0.6138,62.35294342,79.00,111.00,1794.00,17.299999240,33.00,0.5481,11.56952286,UnevenCondition
-1.30000305,45.000000000,16.124999400,253.0574817,1.800003052,-0.3935,5.49019623,79.00,109.00,1815.00,22.989999770,33.00,0.3590,11.60149002,UnevenCondition
-0.79999542,45.000000000,16.364999430,263.5792455,0.000000000,-0.4029,0.00000000,79.00,111.00,1772.50,22.719999310,33.00,0.2703,11.63401604,UnevenCondition
-1.59999847,43.199996950,16.604999390,273.1052094,-1.800003052,-0.4491,0.00000000,79.00,111.00,1716.00,22.020000460,33.00,0.2056,11.75157547,UnevenCondition
-2.00000000,42.299999240,16.799999400,280.9372690,-0.899997711,-0.4112,0.00000000,79.00,110.00,1667.50,22.020000460,33.00,0.1089,11.91044712,UnevenCondition
-1.19999695,41.399997710,16.964999370,287.5039877,-0.900001526,-0.3814,51.37255096,79.00,108.00,1679.50,21.159999850,33.00,0.0031,11.91044712,UnevenCondition
-0.90000153,41.399997710,17.114999370,293.5629702,0.000000000,-0.1890,6.27450991,79.00,107.00,1674.00,14.880000110,33.00,-0.1912,12.04878139,UnevenCondition
-0.40000153,40.500000000,17.264999370,299.3016145,-0.899997711,-0.2373,46.66666794,79.00,110.00,1669.00,20.610000610,32.00,-0.1527,12.18118095,UnevenCondition
-0.59999847,42.299999240,17.459999380,306.8719114,1.799999237,-0.3207,76.07843018,79.00,122.00,1669.00,19.469999310,33.00,-0.0570,12.29123592,UnevenCondition
-1.10000610,45.000000000,17.714999400,317.1216156,2.700000763,-0.3725,62.35294342,79.00,122.00,1803.00,20.629999160,35.00,-0.0684,12.29000092,UnevenCondition
-0.90000153,46.799999240,18.029999390,329.6004204,1.799999237,-0.2390,0.00000000,79.00,109.00,1899.00,19.829999920,37.00,-0.0840,12.28741741,UnevenCondition
-1.09999847,46.799999240,18.389999400,342.6263187,0.000000000,-0.3413,87.84313965,79.00,109.00,916.00,14.739999770,35.00,-0.1145,12.26821423,UnevenCondition
-1.40000153,47.699996950,18.839999370,356.8905536,0.899997711,-0.5350,78.03921509,79.00,114.00,1403.00,18.690000530,34.00,0.0443,12.26571465,UnevenCondition
-1.39999390,49.500000000,19.394999380,372.3919864,1.800003052,-0.4312,3.13725495,79.00,120.00,1474.00,15.909999850,36.00,0.0388,12.25105381,UnevenCondition
-2.09999847,49.500000000,20.039999400,386.0780124,0.000000000,-0.5011,0.00000000,79.00,109.00,1466.50,17.799999240,34.00,0.0394,12.24617958,UnevenCondition
-2.29999542,48.599998470,20.744999380,396.1977490,-0.900001526,-0.7889,0.00000000,79.00,108.00,1411.50,17.190000530,33.00,0.2672,12.22719860,UnevenCondition
-2.19999695,47.699996950,21.479999330,402.9809251,-0.900001526,-0.6701,0.00000000,79.00,107.00,1378.50,16.879999160,32.00,0.2110,12.20792198,UnevenCondition
-1.50000000,46.799999240,22.259999310,405.4081798,-0.899997711,-0.7014,0.00000000,79.00,107.00,1363.50,16.719999310,32.00,0.0700,12.18858337,UnevenCondition
-0.19999695,45.899997710,23.024999280,405.8866282,-0.900001526,-0.5887,0.00000000,79.00,107.00,1341.50,16.329999920,32.00,0.0160,12.17024899,UnevenCondition
0.09999847,45.000000000,23.774999280,404.5137480,-0.899997711,-0.5987,0.00000000,79.00,107.00,1315.50,16.110000610,32.00,0.0151,12.15405846,UnevenCondition
-0.90000153,29.699998860,41.594998900,203.7106471,0.000000000,0.2333,75.29412079,79.00,107.00,1214.00,14.130000110,34.00,0.0918,9.20576477,UnevenCondition
-0.40000153,31.500000000,41.594998900,203.7106471,1.800001144,0.2191,78.03921509,79.00,110.00,1310.50,14.109999660,34.00,0.1264,9.21560860,UnevenCondition
-0.40000153,33.299999240,41.669998900,202.0963674,1.799999237,0.1590,27.84313774,79.00,106.00,1335.00,15.859999660,34.00,0.1738,9.22819424,UnevenCondition
-1.00000000,32.399997710,41.804998870,198.4204782,-0.900001526,0.1569,0.00000000,78.00,107.00,1292.50,15.520000460,34.00,0.0917,9.24214554,UnevenCondition
-0.80000305,31.500000000,41.909998890,195.5358252,-0.899997711,0.2536,24.31372643,78.00,106.00,1257.00,9.829999924,33.00,0.1854,9.24218655,UnevenCondition
0.59999847,31.500000000,42.014998910,192.6287486,0.000000000,0.2806,62.35294342,78.00,104.00,1274.00,10.189999580,33.00,0.2130,9.24254608,UnevenCondition
-0.09999847,31.500000000,42.074998920,191.1222400,0.000000000,0.2928,12.54901981,78.00,105.00,1267.00,15.050000190,33.00,0.1436,9.25641060,UnevenCondition
0.50000000,31.500000000,42.074998920,191.1222400,0.000000000,0.3440,1.56862748,78.00,106.00,1196.50,14.550000190,33.00,0.1368,9.27037239,UnevenCondition
0.89999390,29.699998860,41.984998930,192.8850196,-1.800001144,0.3183,3.13725495,78.00,106.00,1123.00,13.359999660,33.00,-0.0536,9.28389645,UnevenCondition
0.30000305,24.299999240,41.729998940,198.0234855,-5.399999619,0.3879,5.88235283,78.00,105.00,1064.50,13.359999660,33.00,-0.1254,9.28389645,UnevenCondition
-0.39999390,24.299999240,41.399998950,202.9667735,0.000000000,0.5165,25.09803963,79.00,104.00,871.00,8.739999771,33.00,-0.2351,9.28729248,UnevenCondition
-1.40000153,19.799999240,40.994998960,210.5842056,-4.500000000,0.5383,43.92156982,79.00,103.00,961.00,5.360000134,33.00,-0.2995,9.28233051,UnevenCondition
-0.80000305,18.000000000,40.469998960,218.0400943,-1.799999237,0.4736,0.78431374,79.00,103.00,1116.50,5.440000057,34.00,-0.2312,9.28595257,UnevenCondition
-2.09999847,18.000000000,39.929999000,224.6299245,0.000000000,0.3956,91.76470947,79.00,113.00,1355.00,11.239999770,33.00,-0.1669,9.31199169,UnevenCondition
-2.79999542,20.699998860,39.374998980,227.2290173,2.699998856,0.4268,77.64705658,79.00,123.00,1355.00,18.159999850,34.00,-0.0477,9.34176827,UnevenCondition
-2.59999847,26.099998470,38.924998980,226.8171533,5.399999619,0.4136,71.76470947,79.00,128.00,1675.50,20.190000530,37.00,0.0404,9.37160206,UnevenCondition
-2.89999390,29.699998860,38.534998990,224.6992553,3.600000381,0.7458,6.27450991,79.00,128.00,1933.00,22.860000610,40.00,0.0644,9.39936447,UnevenCondition
-2.59999847,33.299999240,38.144999030,219.4164091,3.600000381,0.8354,14.90196133,79.00,119.00,1817.50,17.860000610,40.00,-0.0244,9.42173672,UnevenCondition
-1.60000610,33.299999240,37.724999010,212.6124084,0.000000000,0.7233,84.31372833,79.00,107.00,1293.00,11.659999850,37.00,0.0375,9.43058777,UnevenCondition
-1.30000305,35.099998470,37.334998990,205.2592552,1.799999237,0.8337,82.74510193,79.00,118.00,1439.00,19.860000610,37.00,-0.0753,9.45396996,UnevenCondition
-0.59999847,38.700000760,36.974999010,196.2202042,3.600002289,0.6223,82.74510193,79.00,130.00,1581.50,22.129999160,40.00,-0.0919,9.47685909,UnevenCondition
-0.89999390,42.299999240,36.674999010,187.3880007,3.599998474,0.4845,81.56862640,79.00,136.00,1722.00,24.110000610,43.00,-0.0809,9.50140762,UnevenCondition
0.90000153,45.899997710,36.464998980,180.7121352,3.599998474,0.5377,80.39215851,79.00,140.00,1896.50,25.270000460,45.00,-0.0741,9.52373314,UnevenCondition
1.29999542,48.599998470,36.299998950,174.9508376,2.700000763,0.4502,76.86274719,79.00,141.00,2006.50,27.020000460,46.00,0.0156,9.54658794,UnevenCondition
1.59999847,49.500000000,36.119998960,168.1083971,0.900001526,0.3789,0.00000000,79.00,113.00,1027.00,8.989999771,42.00,-0.0134,9.51895809,UnevenCondition
1.59999847,48.599998470,35.924998950,160.7998628,-0.900001526,0.3850,86.66667175,79.00,108.00,1452.00,18.770000460,39.00,-0.0661,9.53080845,UnevenCondition
1.40000153,50.399997710,35.759998930,154.2532772,1.799999237,0.6060,85.49019623,79.00,128.00,1514.50,21.110000610,40.00,-0.0233,9.54478836,UnevenCondition
