AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface
0.0999756,24.76979828,18.83630645,90.8425585,0.67553902,-1.2500,25.490196230,77.00,109.00,1851.00,13.13000011,16.00,0.4730,15.13674068,SmoothCondition
0.2000122,25.22015953,18.81754144,90.5770679,0.45036125,-1.3000,23.921569820,77.00,109.00,1917.00,13.64000034,16.00,0.3910,15.08687878,SmoothCondition
0.0999756,26.12088013,18.81003546,90.4620771,0.90072060,-1.3300,22.745098110,77.00,110.00,1989.00,13.32999992,16.00,0.4180,15.06115913,SmoothCondition
-0.1999512,27.02159882,18.82129444,90.6422551,0.90071869,-1.2600,21.568628310,77.00,111.00,2029.00,14.43999958,16.00,0.4100,15.02911949,SmoothCondition
-0.5000000,27.92231941,18.87008343,91.3977033,0.90072059,-1.1900,20.784313200,77.00,111.00,2062.00,15.14000034,17.00,0.4800,14.99788475,SmoothCondition
-0.6000366,28.59786034,18.95640247,92.6433390,0.67554093,-1.0700,2.352941275,77.00,112.00,2091.00,14.56000042,17.00,0.4300,14.96141434,SmoothCondition
-0.9000244,29.04821777,19.08400444,94.2524098,0.45035743,-0.9650,10.196078300,77.00,110.00,2000.00,18.71999931,18.00,0.3400,14.95036316,SmoothCondition
-1.0000000,26.79641914,19.18908844,95.2157671,-2.25179863,-0.8400,8.627450943,77.00,109.00,1857.00,13.02000046,16.00,0.3710,14.93293381,SmoothCondition
-1.2000122,24.54461861,19.26790146,95.6889230,-2.25180053,-0.8940,11.764705660,78.00,108.00,1759.00,11.43999958,16.00,0.4340,14.93273258,SmoothCondition
-1.2999878,23.41871834,19.29792541,95.8864758,-1.12590027,-0.7340,24.705883030,78.00,104.00,1642.00,10.89000034,15.00,0.6020,14.92301559,SmoothCondition
-1.0999756,22.96836090,19.33170246,96.0678575,-0.45035744,-0.8280,27.450981140,78.00,104.00,1664.00,10.98999977,15.00,0.6950,14.90855503,SmoothCondition
-0.8999634,23.19353867,19.35797342,96.2313914,0.22517777,-0.7540,17.254901890,78.00,104.00,1705.00,14.19999981,15.00,0.5860,14.90575981,SmoothCondition
-0.6000366,24.09425926,19.38424441,96.4416495,0.90072059,-0.7810,27.450981140,78.00,107.00,1771.00,12.11999989,16.00,0.6680,14.91188717,SmoothCondition
-0.4000244,23.19353867,19.38049142,96.4116986,-0.90072059,-0.9100,28.627450940,78.00,108.00,1753.00,12.92000008,16.00,0.7150,14.92934418,SmoothCondition
-0.8999634,24.99497986,19.39550343,96.5691452,1.80144119,-0.9840,26.274509430,78.00,109.00,1860.00,14.10000038,16.00,0.7770,14.95806599,SmoothCondition
-0.7999878,26.34605980,19.42552745,96.9376666,1.35107994,-0.9020,20.784313200,78.00,111.00,1948.00,14.02999973,16.00,0.7540,14.98214722,SmoothCondition
-0.5000000,28.37267876,19.48182243,97.7655068,2.02661896,-0.8360,18.039215090,78.00,110.00,2015.00,13.82999992,16.00,0.7580,15.02182579,SmoothCondition
-0.0999756,27.69713783,19.51559941,98.2591168,-0.67554093,-0.7970,19.607843400,78.00,109.00,2026.00,14.01000023,16.00,0.7190,15.06462860,SmoothCondition
0.2999878,28.37267876,19.54562340,98.7440610,0.67554093,-0.7580,19.215686800,78.00,109.00,2039.00,14.57999992,16.00,0.6720,15.10836220,SmoothCondition
0.2000122,28.59786034,19.56814140,99.1271924,0.22518158,-0.7460,18.039215090,78.00,110.00,2062.00,14.68000031,16.00,0.6760,15.14837551,SmoothCondition
0.5000000,29.94893837,19.60567141,99.8322069,1.35107803,-0.6950,14.509803770,78.00,110.00,2079.00,14.68000031,16.00,0.6440,15.14837551,SmoothCondition
0.6000366,31.30001640,19.66571939,101.0367752,1.35107803,-0.5740,16.078432080,78.00,109.00,2082.00,14.71000004,16.00,0.5270,15.19361687,SmoothCondition
0.5000000,29.27339935,19.69199041,101.5073247,-2.02661705,-0.5390,11.764705660,78.00,109.00,2091.00,14.92000008,16.00,0.5120,15.23438644,SmoothCondition
1.0999756,28.82304001,19.71826141,101.9524061,-0.45035934,-0.5780,14.117647170,78.00,108.00,2088.00,14.57999992,16.00,0.5620,15.26471901,SmoothCondition
0.8999634,29.94893837,19.76329737,102.7637020,1.12589836,-0.5200,14.117647170,79.00,108.00,2127.00,15.02000046,16.00,0.4180,15.29811478,SmoothCondition
0.9000244,28.59786034,19.79332139,103.2472718,-1.35107803,-0.5900,0.000000000,79.00,108.00,2015.00,14.27000046,16.00,0.4410,15.33205509,SmoothCondition
0.2999878,28.37267876,19.84211042,103.9509543,-0.22518158,-0.5900,9.019607544,79.00,108.00,1915.00,19.40999985,18.00,0.4570,15.38919926,SmoothCondition
-0.2999878,25.67051888,19.87588740,104.2805863,-2.70215988,-0.6210,17.647058490,79.00,110.00,1840.00,13.60000038,17.00,0.4530,15.47767544,SmoothCondition
-0.6000366,24.54461861,19.92092336,104.5824159,-1.12590027,-0.5160,23.529411320,79.00,107.00,1824.00,12.17000008,15.00,0.3870,15.48774910,SmoothCondition
-0.9000244,25.22015953,20.02976037,105.0206507,0.67554092,-0.6290,30.588235860,79.00,106.00,1883.00,12.86999989,15.00,0.2420,15.49556637,SmoothCondition
-1.2000122,26.57123947,20.23242236,105.1691593,1.35107994,-0.6640,28.235294340,79.00,110.00,2011.00,16.68000031,16.00,0.2420,15.56509209,SmoothCondition
-1.2000122,28.37267876,20.57019234,103.6840741,1.80143929,-0.7700,24.313726430,79.00,116.00,2152.00,17.70000076,17.00,0.3480,15.64016151,SmoothCondition
-1.2999878,30.17411804,21.04307031,99.0493709,1.80143928,-0.8120,23.921569820,79.00,116.00,2241.00,17.55999947,17.00,0.3090,15.70790291,SmoothCondition
-0.7999878,31.75038147,21.57224333,93.2024940,1.57626343,-0.7270,23.921569820,79.00,117.00,2332.00,19.04999924,16.00,0.2930,15.80268955,SmoothCondition
-0.7999878,32.65110016,22.11642834,87.0942083,0.90071869,-0.7190,22.352941510,79.00,117.00,2386.00,21.79999924,17.00,0.3160,15.93001842,SmoothCondition
-0.2000122,33.32663727,22.67187229,80.6199931,0.67553711,-0.7770,18.823530200,79.00,111.00,1480.00,17.51000023,16.00,0.2930,15.98312283,SmoothCondition
0.2999878,43.91009903,50.98450343,13.3937703,-0.90072250,-0.1840,37.254901890,79.00,106.00,1408.00,10.68999958,14.00,0.2580,9.59977627,SmoothCondition
0.7000122,44.36046219,50.81561845,13.8997552,0.45036316,-0.1840,7.450980663,79.00,106.00,1400.00,9.68000031,15.00,0.2420,9.57658386,SmoothCondition
0.5000000,44.36046219,50.61295656,14.0126833,0.00000000,-0.1330,6.666666985,79.00,103.00,1381.00,9.69999981,14.00,0.2730,9.56959915,SmoothCondition
1.2000122,44.13527679,50.39152953,13.8884539,-0.22518540,-0.0234,0.000000000,79.00,102.00,1339.00,12.72000027,14.00,0.2270,9.57608604,SmoothCondition
1.0999756,45.48635864,50.19637349,13.4728358,1.35108185,0.0781,0.000000000,79.00,103.00,1275.00,12.23999977,15.00,0.1990,9.58506298,SmoothCondition
0.7999878,40.75757599,49.91114546,13.9017468,-4.72878265,0.2340,0.000000000,79.00,103.00,1171.00,12.10000038,15.00,0.1250,9.59410381,SmoothCondition
0.7999878,35.80362320,49.52458655,15.7237958,-4.95395279,0.3050,13.333333970,79.00,103.00,1020.00,10.28999996,15.00,0.0508,9.59984112,SmoothCondition
0.2000122,31.07483864,49.05546160,19.6753579,-4.72878456,0.5040,9.019607544,79.00,103.00,879.00,6.01000023,15.00,-0.0976,9.57788563,SmoothCondition
-1.2000122,26.12088013,48.53379463,27.1276682,-4.95395851,0.5000,19.607843400,79.00,102.00,1100.00,6.90000010,15.00,-0.1370,9.57644844,SmoothCondition
-2.4000244,19.36548042,47.89578463,39.7265394,-6.75539971,0.5700,21.960784910,79.00,100.00,955.00,5.63999987,13.00,-0.1520,9.59203816,SmoothCondition
-2.0999756,17.11367989,47.22775062,53.8667597,-2.25180053,0.7110,23.529411320,79.00,101.00,955.00,8.18999958,12.00,-0.2270,9.63280010,SmoothCondition
-2.0000000,14.86188030,46.54845767,69.9590052,-2.25179959,0.8090,23.137254710,79.00,100.00,874.00,5.94000006,13.00,-0.3090,9.64660549,SmoothCondition
-2.2000122,10.13309956,45.80161066,90.6730339,-4.72878074,0.7850,24.313726430,79.00,100.00,839.00,6.86000013,14.00,-0.2970,9.67356777,SmoothCondition
-1.5999756,6.98057985,45.03599864,114.7623504,-3.15251971,0.8090,24.313726430,79.00,100.00,850.00,5.61999989,14.00,-0.3240,9.69995117,SmoothCondition
-0.6000366,5.85467959,44.27038662,139.4126995,-1.12590027,0.7970,24.705883030,79.00,100.00,848.00,5.80999994,13.00,-0.3050,9.74440384,SmoothCondition
-0.4000244,4.27841997,43.48225656,164.9865847,-1.57625961,0.7660,24.313726430,79.00,100.00,846.00,5.86999989,14.00,-0.3050,9.80408287,SmoothCondition
0.2999878,3.15251994,42.67160855,190.7156824,-1.12590003,0.7540,23.137254710,79.00,100.00,815.00,5.63999987,14.00,-0.3010,9.86343956,SmoothCondition
1.6000366,0.00000000,41.81217149,219.4857516,-3.15251994,0.7340,26.274509430,79.00,100.00,815.00,5.61999989,14.00,-0.3010,9.86343956,SmoothCondition
2.3000488,0.00000000,40.98275859,247.3457219,0.00000000,0.7190,25.882352830,79.00,100.00,799.00,5.36000013,14.00,-0.2970,9.86343956,SmoothCondition
2.0000000,0.00000000,40.15709865,273.8790128,0.00000000,0.7190,25.098039630,79.00,100.00,797.00,4.82999992,14.00,-0.3120,9.86343956,SmoothCondition
1.8000488,0.00000000,39.33894469,299.1781131,0.00000000,0.7270,24.705883030,79.00,100.00,796.00,5.11000013,14.00,-0.3160,9.86343956,SmoothCondition
1.8000488,0.00000000,38.53580272,323.4244757,0.00000000,0.7300,25.882352830,79.00,100.00,799.00,4.69999981,14.00,-0.3090,9.86343956,SmoothCondition
1.4000244,0.00000000,37.74767272,346.6641656,0.00000000,0.7230,27.058824540,79.00,100.00,800.00,4.86999989,14.00,-0.2930,9.86343956,SmoothCondition
0.8000488,0.00000000,36.96329575,368.7184665,0.00000000,0.6330,25.098039630,79.00,100.00,800.00,4.96999979,14.00,-0.2580,9.86343956,SmoothCondition
0.6000366,0.00000000,36.16390680,389.1751269,0.00000000,0.5510,25.882352830,79.00,100.00,803.00,5.15999985,14.00,-0.2420,9.86343956,SmoothCondition
0.3000488,0.00000000,35.35701186,408.1362463,0.00000000,0.4220,24.705883030,79.00,100.00,803.00,5.28999996,14.00,-0.1600,9.86343956,SmoothCondition
0.0000000,0.00000000,34.55762291,425.9812886,0.00000000,0.3400,25.490196230,79.00,100.00,804.00,4.94999981,14.00,-0.1170,9.86343956,SmoothCondition
0.0000000,0.00000000,33.75448094,442.4173185,0.00000000,0.1520,26.274509430,79.00,100.00,797.00,4.98999977,14.00,-0.0117,9.86343956,SmoothCondition
0.0000000,0.00000000,32.95884495,457.7705308,0.00000000,0.1520,25.490196230,79.00,100.00,801.00,4.90000010,14.00,0.0039,9.86343956,SmoothCondition
0.0000000,0.00000000,32.16320897,471.8362111,0.00000000,0.1050,25.882352830,79.00,100.00,800.00,4.94000006,14.00,0.0352,9.86343956,SmoothCondition
0.0000000,0.00000000,31.36757298,484.6143592,0.00000000,-0.0352,25.882352830,79.00,100.00,801.00,5.17000008,14.00,0.1050,9.86343956,SmoothCondition
0.0000000,0.00000000,30.56818403,495.9730692,0.00000000,-0.1450,25.882352830,79.00,100.00,799.00,5.01999998,14.00,0.1640,9.86343956,SmoothCondition
0.0000000,0.00000000,29.75378304,505.4625587,0.00000000,-0.1680,25.490196230,79.00,100.00,802.00,5.26000023,15.00,0.1760,9.86343956,SmoothCondition
0.0000000,0.00000000,28.93187606,513.2953938,0.00000000,-0.2270,26.666667940,79.00,100.00,798.00,4.67999983,15.00,0.1950,9.86343956,SmoothCondition
0.0000000,0.00000000,28.10246315,519.4270591,0.00000000,-0.2620,25.098039630,79.00,100.00,797.00,4.71000004,14.00,0.2110,9.86343956,SmoothCondition
0.0000000,0.00000000,27.28430920,524.6667404,0.00000000,-0.2810,24.705883030,79.00,100.00,805.00,5.09000015,15.00,0.2190,9.86343956,SmoothCondition
0.0000000,0.00000000,26.48116723,529.2217462,0.00000000,-0.3120,27.058824540,79.00,100.00,790.00,4.65999985,15.00,0.2340,9.86343956,SmoothCondition
0.0000000,0.00000000,25.70429624,533.6247912,0.00000000,-0.3400,26.274509430,79.00,100.00,796.00,4.84999991,15.00,0.2460,9.86343956,SmoothCondition
0.0000000,0.00000000,24.88614229,534.8738222,0.00000000,-0.3480,25.490196230,79.00,100.00,809.00,4.86999989,14.00,0.2500,9.86343956,SmoothCondition
0.0000000,0.00000000,24.03796438,533.1775515,0.00000000,-0.3360,25.490196230,79.00,100.00,805.00,5.09000015,15.00,0.2500,9.86343956,SmoothCondition
0.0000000,0.00000000,23.20104542,530.6445573,0.00000000,-0.3320,25.882352830,79.00,100.00,808.00,4.55999994,15.00,0.2380,9.86343956,SmoothCondition
0.0000000,0.00000000,22.37163252,527.1086466,0.00000000,-0.3120,28.235294340,79.00,100.00,796.00,4.73000002,15.00,0.2460,9.86343956,SmoothCondition
0.0000000,0.00000000,21.56098455,523.2288628,0.00000000,-0.3010,26.274509430,79.00,100.00,805.00,4.73000002,15.00,0.2380,9.86343956,SmoothCondition
0.0000000,0.00000000,20.75033659,518.0125025,0.00000000,-0.3010,26.274509430,79.00,100.00,799.00,4.55999994,15.00,0.2420,9.86343956,SmoothCondition
0.0000000,0.00000000,19.93218263,511.0179368,0.00000000,-0.3090,26.666667940,79.00,100.00,794.00,4.51000023,15.00,0.2460,9.86343956,SmoothCondition
0.0000000,0.00000000,19.09151065,501.2576275,0.00000000,-0.3160,26.666667940,79.00,100.00,807.00,4.69999981,15.00,0.2420,9.86343956,SmoothCondition
0.0000000,0.00000000,18.23582669,489.0630865,0.00000000,-0.3280,29.019607540,79.00,100.00,795.00,4.84999991,15.00,0.2380,9.86343956,SmoothCondition
0.0000000,0.00000000,17.36888371,474.5937774,0.00000000,-0.3480,27.058824540,79.00,100.00,798.00,4.78000021,15.00,0.2420,9.86343956,SmoothCondition
0.0000000,0.00000000,16.49443474,458.0501341,0.00000000,-0.3750,37.647060390,79.00,99.00,1090.00,4.80000019,15.00,0.2460,9.86343956,SmoothCondition
0.0000000,0.00000000,15.61623275,439.6691114,0.00000000,-0.3830,25.098039630,79.00,100.00,868.00,7.09999991,16.00,0.2500,9.86343956,SmoothCondition
0.0000000,0.00000000,14.73803076,419.7194676,0.00000000,-0.5590,37.254901890,78.00,100.00,1029.00,7.75000000,16.00,0.3400,9.86343956,SmoothCondition
0.0000000,0.00000000,13.86358179,398.4967464,0.00000000,-0.7110,64.705886840,78.00,102.00,1378.00,7.75000000,17.00,0.4100,9.86343956,SmoothCondition
-0.3000488,7.88129997,13.12048782,373.2838187,7.88129997,-0.7110,44.313724520,78.00,125.00,2186.00,26.15999985,18.00,0.4100,9.97155190,SmoothCondition
-0.1000366,14.18633938,12.48247784,346.6494033,6.30503941,-0.8480,13.725490570,78.00,120.00,1280.00,26.15999985,21.00,0.4920,9.97155190,SmoothCondition
-0.2000122,16.66331863,11.90826882,321.3131025,2.47697925,-0.9840,71.764709470,78.00,125.00,1662.00,15.73999977,19.00,0.5160,10.02998161,SmoothCondition
-0.2000122,21.39209938,11.42413183,297.4344725,4.72878075,-1.1200,64.313728330,78.00,155.00,2138.00,23.73999977,20.00,0.6020,10.06550884,SmoothCondition
-0.4000244,27.47196007,11.06384387,277.6223400,6.07986069,-1.0900,3.137254953,78.00,150.00,1457.00,38.31000137,20.00,0.6050,10.10159397,SmoothCondition
-0.3000488,31.97555923,10.80488690,262.4483903,4.50359916,-1.1100,49.411766050,79.00,124.00,1447.00,16.01000023,21.00,0.6410,10.11626339,SmoothCondition
-0.9000244,33.32663727,10.59096586,249.8105117,1.35107804,-1.1200,12.156863210,79.00,107.00,1454.00,10.68999958,18.00,0.6410,10.11341953,SmoothCondition
-1.1000366,33.77699661,10.40706878,239.0404170,0.45035934,-1.1700,22.745098110,79.00,103.00,1466.00,9.10000038,15.00,0.6800,10.10263920,SmoothCondition
-1.2000122,33.55181885,10.23443078,229.0647930,-0.22517776,-1.2200,50.588237760,79.00,116.00,1544.00,15.68999958,15.00,0.7340,10.11743164,SmoothCondition
-0.6999512,34.90289688,10.07680469,219.6149022,1.35107803,-1.3800,70.588233950,79.00,130.00,1680.00,16.21999931,18.00,0.7660,10.13241577,SmoothCondition
-0.7999878,36.92951965,9.95295565,211.8992889,2.02662277,-1.4600,71.764709470,79.00,156.00,1845.00,25.45000076,18.00,0.8910,10.17753792,SmoothCondition
-0.4000244,38.95613861,9.86663668,206.3451615,2.02661896,-1.6200,66.274513240,79.00,176.00,1845.00,30.98999977,18.00,0.8750,10.21644115,SmoothCondition
0.0000000,43.45973969,9.83285970,203.9665772,4.50360108,-1.6800,60.392158510,80.00,189.00,2025.00,36.95000076,19.00,0.9490,10.23760700,SmoothCondition
0.5999756,48.86405945,9.96796775,213.5598183,5.40431976,-1.7500,55.686275480,80.00,189.00,2191.00,42.43000031,20.00,1.0000,10.24562550,SmoothCondition
0.5000000,52.46693802,10.24568967,232.7810659,3.60287857,-1.7400,20.392156600,81.00,171.00,2354.00,39.50999832,19.00,1.0300,10.24472713,SmoothCondition
1.0999756,55.84463882,10.65851967,260.4960660,3.37770080,-1.7800,67.843139650,81.00,142.00,1985.00,20.04000092,17.00,0.9960,10.20914555,SmoothCondition
1.6000366,56.52017593,11.16517460,291.8317434,0.67553711,-1.8200,60.000000000,81.00,136.00,1824.00,29.12000084,16.00,1.0000,10.18904972,SmoothCondition
2.2000122,58.54679871,11.81819657,328.3094896,2.02662278,-1.8500,40.392158510,81.00,157.00,1893.00,28.62000084,16.00,0.9100,10.17751694,SmoothCondition
2.2999878,61.02377701,12.55003152,368.3266432,2.47697830,-1.7000,40.392158510,81.00,147.00,1943.00,21.85000038,16.00,0.7850,10.14999390,SmoothCondition
2.2000122,61.69932175,13.33065555,408.5596203,0.67554474,-1.5300,36.078430180,82.00,130.00,1962.00,17.31999969,16.00,0.7770,10.11679363,SmoothCondition
1.9000244,62.60003281,14.20510443,448.7522902,0.90071106,-1.5400,31.372549060,82.00,120.00,1997.00,17.09000015,15.00,0.8010,10.09148979,SmoothCondition
0.7999878,63.72594070,15.15086045,488.5226665,1.12590789,-1.3200,34.117649080,82.00,119.00,2024.00,21.39999962,16.00,0.8240,10.07769966,SmoothCondition
0.2000122,64.85183716,16.13414641,527.9422772,1.12589646,-1.1700,41.568626400,82.00,131.00,2068.00,23.02000046,17.00,0.8630,10.06688023,SmoothCondition
-0.0999756,65.75255585,17.15871534,566.2209859,0.90071869,-1.0400,36.470588680,82.00,133.00,2099.00,21.39999962,17.00,0.7970,10.05015469,SmoothCondition
-0.0999756,66.65327454,18.21706125,603.2774625,0.90071869,-1.0500,37.647060390,82.00,130.00,2129.00,20.84000015,16.00,0.8320,10.03324986,SmoothCondition
-0.7000122,68.67989349,19.36172614,639.4812024,2.02661895,-1.0400,36.078430180,83.00,129.00,2159.00,20.88999939,16.00,0.8200,10.01711082,SmoothCondition
-1.4000244,69.58061981,20.52140314,674.5044193,0.90072632,-1.0500,31.372549060,83.00,129.00,2193.00,19.62999916,16.00,0.8400,9.99571610,SmoothCondition
-2.0000000,69.58061981,21.68108013,706.7923466,0.00000000,-1.0100,31.372549060,83.00,124.00,2208.00,19.01000023,16.00,0.8910,9.97320366,SmoothCondition
-1.7999878,70.25614929,22.85201596,737.4229003,0.67552948,-1.0100,34.117649080,83.00,122.00,2228.00,21.15999985,16.00,0.8120,9.95071220,SmoothCondition
-2.1000366,70.70652008,24.03045796,765.9740087,0.45037079,-0.8670,16.078432080,83.00,128.00,2245.00,19.51000023,16.00,0.7420,9.91849423,SmoothCondition
-1.9000244,71.38205719,25.22015891,792.7500721,0.67553711,-0.7660,0.000000000,83.00,116.00,2225.00,22.21999931,16.00,0.6170,9.89266491,SmoothCondition
-2.0000000,70.93170166,26.40235394,815.9642012,-0.45035553,-0.4300,0.000000000,84.00,112.00,2182.00,23.30999947,17.00,0.7110,9.87099075,SmoothCondition
-2.0000000,69.58061981,27.56203094,834.3809352,-1.35108185,-0.3130,0.000000000,84.00,113.00,2104.00,23.39999962,16.00,0.6800,9.85039330,SmoothCondition
-2.2000122,66.65327454,28.67291884,846.1506888,-2.92734527,-0.2150,0.000000000,84.00,112.00,2043.00,23.20000076,16.00,0.6020,9.83757401,SmoothCondition
-2.2000122,64.40147400,29.74627674,852.6806472,-2.25180054,-0.1950,0.000000000,83.00,111.00,1986.00,22.43000031,16.00,0.5470,9.82346153,SmoothCondition
-2.0999756,62.82521820,30.79336371,855.1144086,-1.57625580,-0.1250,0.000000000,83.00,110.00,1937.00,21.18000031,16.00,0.5390,9.81272125,SmoothCondition
-1.7999878,61.47413635,31.81793265,853.9295623,-1.35108185,-0.0391,0.000000000,83.00,110.00,1902.00,20.94000053,16.00,0.4530,9.80281067,SmoothCondition
-2.1000366,60.12305832,32.81998363,849.3287645,-1.35107803,0.0078,0.000000000,83.00,109.00,1855.00,20.06999969,16.00,0.5350,9.78980923,SmoothCondition
-2.0999756,58.32162094,33.79201064,841.1337135,-1.80143738,0.0273,16.078432080,83.00,108.00,1790.00,19.46999931,16.00,0.5550,9.77538204,SmoothCondition
-2.0999756,56.74535751,34.73776660,829.7996269,-1.57626343,-0.0235,16.078432080,82.00,112.00,1781.00,16.65999985,16.00,0.5230,9.75578022,SmoothCondition
-2.2000122,56.29499817,35.67601657,816.3281527,-0.45035934,0.0000,34.117649080,82.00,115.00,1807.00,15.35999966,15.00,0.5120,9.73281193,SmoothCondition
-1.7999878,57.64608002,36.63678457,801.9980005,1.35108185,-0.0156,23.921569820,82.00,113.00,1832.00,13.30000019,14.00,0.4650,9.69890213,SmoothCondition
-1.7999878,58.32162094,37.60881159,786.2571184,0.67554092,-0.0508,25.098039630,82.00,109.00,1853.00,13.61999989,14.00,0.3550,9.66536999,SmoothCondition
-1.9000244,58.54679871,38.58459156,768.7460642,0.22517777,-0.0977,27.843137740,82.00,108.00,1854.00,14.59000015,14.00,0.3090,9.64069653,SmoothCondition
-1.7000122,58.99715805,39.56787753,749.5916758,0.45035934,-0.1560,27.843137740,81.00,111.00,1869.00,14.30000019,15.00,0.2380,9.61644077,SmoothCondition
-1.6000366,59.22233582,40.55491646,728.6124563,0.22517777,-0.2190,27.450981140,81.00,111.00,1884.00,14.42000008,15.00,0.2070,9.59095287,SmoothCondition
-1.5999756,60.12305832,41.55696743,706.2050759,0.90072250,-0.2150,40.784313200,81.00,111.00,1896.00,14.00000000,15.00,0.2230,9.56442547,SmoothCondition
-1.5000000,60.57342148,42.56652446,682.0269685,0.45036316,-0.3240,52.156864170,81.00,116.00,1939.00,24.29000092,16.00,0.1130,9.56502247,SmoothCondition
-0.9000244,61.92449951,43.59859945,656.5847899,1.35107803,-0.3010,30.980392460,81.00,140.00,1991.00,21.85000038,17.00,0.1450,9.57516956,SmoothCondition
-0.2999878,63.72594070,44.66069846,630.0862939,1.80144119,-0.3130,25.882352830,81.00,129.00,2023.00,16.96999931,16.00,0.2070,9.55214977,SmoothCondition
-0.5000000,64.62665558,45.73780939,601.8566562,0.90071488,-0.3910,25.098039630,81.00,118.00,2032.00,15.72000027,16.00,0.1720,9.52376747,SmoothCondition
-0.2999878,64.85183716,46.81867334,571.4041619,0.22518158,-0.5390,23.921569820,81.00,114.00,2045.00,15.50000000,15.00,0.1410,9.50929070,SmoothCondition
0.1000366,65.30220032,47.90704335,538.8377152,0.45036316,-0.5780,26.274509430,80.00,113.00,2056.00,14.34000015,15.00,0.1170,9.50079823,SmoothCondition
-0.2000122,65.97773743,49.00667230,504.2430398,0.67553711,-0.6210,25.098039630,80.00,113.00,2071.00,15.61999989,15.00,0.1330,9.48747826,SmoothCondition
-0.0999756,66.20291901,50.11005429,467.3110036,0.22518158,-0.6520,26.274509430,80.00,114.00,2085.00,15.67000008,16.00,0.1640,9.48548412,SmoothCondition
0.2000122,66.87845612,51.22469522,428.2536526,0.67553711,-0.6720,23.529411320,80.00,114.00,2095.00,16.12999916,16.00,0.1950,9.48943710,SmoothCondition
0.4000244,67.55399323,52.35059511,387.0098821,0.67553711,-0.6680,20.000000000,80.00,113.00,2104.00,15.56999969,16.00,0.3630,9.49432182,SmoothCondition
0.1000366,67.10363770,53.46898907,342.9763084,-0.45035553,-0.7620,19.215686800,80.00,112.00,2107.00,14.35999966,15.00,0.3360,9.49055386,SmoothCondition
-0.2999878,66.87845612,54.58363001,296.3040296,-0.22518158,-0.7340,14.901961330,80.00,110.00,2104.00,14.92000008,15.00,0.3520,9.48942184,SmoothCondition
-0.2000122,66.87845612,55.69827094,247.1047859,0.00000000,-0.6760,14.901961330,80.00,109.00,2100.00,14.43999958,15.00,0.3160,9.47007084,SmoothCondition
-0.6000366,67.10363770,56.68530990,209.5652083,0.22518158,-0.6520,10.980392460,80.00,108.00,2085.00,14.81999969,15.00,0.3200,9.45422936,SmoothCondition
-0.9000244,66.65327454,57.55975882,179.8587366,-0.45036316,-0.6800,0.000000000,80.00,109.00,2065.00,20.45000076,15.00,0.2540,9.46670342,SmoothCondition
-1.0000000,65.52737427,58.37415975,151.9124509,-1.12590027,-0.6480,0.000000000,80.00,109.00,2027.00,20.54999924,17.00,0.2540,9.48194313,SmoothCondition
-1.4000244,64.62665558,59.09473569,128.8661311,-0.90071869,-0.5660,0.000000000,80.00,110.00,1984.00,22.06999969,17.00,0.2580,9.48680115,SmoothCondition
-1.9000244,63.05039978,59.68770968,111.8246100,-1.57625580,-0.4100,0.000000000,80.00,110.00,1934.00,21.01000023,17.00,0.2420,9.50540352,SmoothCondition
-1.8000488,61.92449951,60.18685869,98.6397110,-1.12590027,-0.2300,0.000000000,80.00,109.00,1852.00,20.40999985,17.00,0.2850,9.53039551,SmoothCondition
-1.6000366,58.77198029,60.61094774,86.2624109,-3.15251922,-0.0196,0.000000000,79.00,108.00,1756.00,18.71999931,17.00,0.1950,9.53833199,SmoothCondition
-1.4000244,55.84463882,60.97874177,74.3054689,-2.92734147,0.1520,0.000000000,79.00,106.00,1602.00,16.37000084,16.00,0.1020,9.53793240,SmoothCondition
-1.5999756,48.63887787,61.23019276,64.0722907,-7.20576095,0.3480,18.823530200,79.00,106.00,1407.00,14.72999954,15.00,0.0000,9.55068111,SmoothCondition
-1.8999634,43.23456192,61.36905384,57.7936344,-5.40431595,0.5740,18.039215090,79.00,106.00,1237.00,8.47000027,14.00,-0.0977,9.53445530,SmoothCondition
-2.0999756,36.92951965,61.36905384,57.7936344,-6.30504227,0.8200,21.960784910,79.00,103.00,936.00,8.53999996,12.00,-0.1680,9.53143692,SmoothCondition
-2.2999878,28.37267876,61.19266284,67.7013491,-8.55684089,0.9650,23.137254710,79.00,102.00,902.00,6.90999985,12.00,-0.3010,9.52970791,SmoothCondition
-2.2999878,20.94173813,60.81736282,89.6882876,-7.43094063,1.1300,22.352941510,79.00,101.00,895.00,7.26999998,12.00,-0.3950,9.54684448,SmoothCondition
-1.9000244,14.18633938,60.23940082,123.7819907,-6.75539875,1.2100,24.313726430,79.00,101.00,871.00,6.61000013,13.00,-0.4260,9.58604240,SmoothCondition
-2.0999756,7.65611935,59.49255384,169.0552701,-6.53022003,1.2600,25.098039630,79.00,101.00,868.00,6.40000010,13.00,-0.4340,9.63376427,SmoothCondition
